"2025-02-27/05:21:13",-0.4839317923001149,0.5108136087713622,0.7105487157789930
"2025-02-27/05:21:14",-0.8387366789039410,0.3657943586585937,0.4033798094039109
"2025-02-27/05:21:15",-0.9498441099577444,0.3112661620821394,0.03015863261548007
"2025-02-27/05:21:16",0.9619775946894993,-0.2702018065932200,0.03987594549556597
"2025-02-27/05:21:17",0.9614837449277058,-0.2685284253021173,0.05866423991291203
"2025-02-27/05:21:18",0.9771904650893046,-0.2009387740444510,0.06871974988357532
"2025-02-27/05:21:19",0.9974852520239046,-0.07048802015668407,0.007389926197110268
"2025-02-27/05:21:20",-0.9946475152930627,-0.06013805960904663,0.08402222389222717
"2025-02-27/05:21:21",0.9898749029170509,-0.1274549342357491,0.06247332481883582
"2025-02-27/05:21:22",0.8329418754133157,-0.5001723599372516,0.2367180655077874
"2025-02-27/05:21:23",0.8130238517945929,-0.5359702432665738,0.2274381558706757
"2025-02-27/05:21:24",-0.7043581821112255,0.2200000287414148,0.6748922422481584
"2025-02-27/05:21:25",-0.4904440084292531,0.04752622998965642,0.8701758052593841
"2025-02-27/05:21:26",-0.4603702792547357,0.02125035398559860,0.8874726071459349
"2025-02-27/05:21:27",-0.5271457252852604,0.06392563189403050,0.8473670384788555
"2025-02-27/05:21:28",-0.8125215946705570,0.3906034072707860,0.4327096444759085
"2025-02-27/05:21:29",-0.7978975395099446,0.4290288183298517,0.4234309736975641
"2025-02-27/05:21:30",-0.7484724946498806,0.4373507263029662,0.4985110499826990
"2025-02-27/05:21:31",-0.8502372299135506,0.4711832442450462,0.2346976847172673
"2025-02-27/05:21:32",-0.8552500346997854,0.5025255078632115,0.1265523294642863
"2025-02-27/05:21:33",-0.8816574437602138,0.4592947751529939,0.1082980211239633
"2025-02-27/05:21:34",-0.8980732241884314,0.4196339452261456,0.1318022610190552
"2025-02-27/05:21:35",-0.9309815304733717,0.2668426946261559,0.2491352368536237
"2025-02-27/05:21:36",-0.9357486202913856,0.2532192885989255,0.2454679439442601
"2025-02-27/05:21:37",-0.9332946028908953,0.2757813271205600,0.2300127036194941
"2025-02-27/05:21:38",-0.9279147138337993,0.3106672856246208,0.2060585389964918
"2025-02-27/05:21:39",-0.9440142982425572,0.2824979749092628,0.1703874962718149
"2025-02-27/05:21:40",-0.9225482212363191,0.3257266054431424,0.2068984243540562
"2025-02-27/05:21:41",-0.8905921612938078,0.3776176999956083,0.2534767738710014
"2025-02-27/05:21:42",-0.5605961041497457,0.5115699968844060,0.6511744361534910
"2025-02-27/05:21:43",-0.5781676386569827,0.6593288903063889,0.4806324957981453
"2025-02-27/05:21:44",-0.3568847504462542,0.8412377137741306,0.4061433045403912
"2025-02-27/05:21:45",-0.4075319437802905,0.7708646301513844,0.4895767935474761
"2025-02-27/05:21:46",-0.3736336285434560,0.7761081851617683,0.5079901539856433
"2025-02-27/05:21:47",-0.3039207902215249,0.7891178432950717,0.5337838351472063
"2025-02-27/05:21:48",0.01139119673796095,0.8598112663029152,0.5104848939738118
"2025-02-27/05:21:49",0.5114195508383733,0.7304024073184738,0.4527276956445839
